imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt7700812/,Trembling Mountain,2016,84 min,Documentary,,,"The film follows the residents of Langtang village in upper Rasuwa district, Nepal, following their evacuation to Kathmandu in the aftermath of the April 2015 earthquake. Most residents are taken to a large Gelug monastery where they are slowly provided with basic shelter, limited food and negligible health care. The film maker interviews individuals suffering from the trauma with no psychological support and barely able to cope with the heat and low altitude. He follows the local cheesemaker when a group returns to their villages weeks later searching for bodies and livestock."
https://www.imdb.com/title/tt0416188/,The Rickshaw Puller,2002,,,,,Add a Plot
https://www.imdb.com/title/tt2102353/,Kohi Mero,2010,126 min,Romance,7.2,12,The search for that special person and the sacrifice it takes for us to show our love for each other.
https://www.imdb.com/title/tt5646492/,Parivara,2016,12 min,"Documentary, Short, Drama",8.7,6,"Based on the true life stories of the children at the Goldungha Orphanage for the Blind in Nepal, Parivara is a positive and hopeful story following young Kopila through a fateful day in her life following the 2015 earthquake. It is a universal story demonstrating the beauty and resilience of the human spirit."
https://www.imdb.com/title/tt9800632/,Pashupati Sharma: Lutna Sake Lut,2019,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt6149934/,Fanko,2016,,"Action, Drama, Thriller",6.4,17,A driver named Bhakti Thapa is assigned a job to transport 1 crore rupees from Pokhara to Kathmandu. But people having this secret information are behind him to rob him when the chance comes.
https://www.imdb.com/title/tt2353801/,Apabad,2012,,"Comedy, Drama",7.5,66,"The film depicts an encounter between Suyog (Rajballav Koirala) and his experiences in a lonely and secluded island after trying to escape his good for nothing fate. Facing the failures even before starting his career, Suyog decides to put an end to all his miseries. However, death betrays him and he reaches an isolated island where he faces a hard time for self survival. On the other hand, Sunanda(Nisha Adhikari), is a friend in need to Suyog. However, after the supposed demise of her friend, the sympathy turns into love as the lady reads the boy's personal diary. The protagonist is carried to an unknown island by the water waves where he struggles hard for survival. Finally, he wins over the loneliness and finds a way out of the abandoned land."
https://www.imdb.com/title/tt6511860/,Laure,,,Comedy,,,Add a Plot
https://www.imdb.com/title/tt0303610/,Afno Ghar Afno Manche,2001,,,,,Add a Plot
https://www.imdb.com/title/tt4171716/,Bicycle Dreams,2014,70 min,"Adventure, Family",,,"Bicycle Dreams follows two boys as they come of age in the ancient city of Kathmandu. Like kids the world over, they are pursuing a dream :an electric blue, 18 gear mountain bike. The boys can't possibly afford such a bike, but a poster offering a reward for finding a lost dog raises their hopes. The boys experience adventures and set back in their pursuit of dog and bike, through crowded alleys and market places of the old city, into inner sanctum of a prophetic seer, and to an abandoned temple where a 'holy' man steals their money. Overwhelmed by obstacles, their friendship is tested. Through the pursuit of their dreams, however, the boys discover what's really important in life-something bigger than the bicycle."
https://www.imdb.com/title/tt0384914/,Dhukdhuki,2000,163 min,Romance,7.9,7,Add a Plot
https://www.imdb.com/title/tt9892262/,Boyfriend,2019,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6796344/,Hero Returns,2017,120 min,Action,,,This is an action journey of Sabin Shrestha to uncover love of Rekha Thapa.
https://www.imdb.com/title/tt9469636/,Hemant Rana: Nacha Maya,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt6999010/,The Legend of Shankhadhar,2016,55 min,"Animation, Biography, Drama",7.7,13,"First animated feature film in Nepalbhasha/Nepali languages with English subtitles, is a biopic on Shankhadhar Shakhwa, who cleared everyone's debt and started Nepal's original era, Nepal Samvat, on 20th October 879 AD."
https://www.imdb.com/title/tt8283040/,Saraswati,1995,,Drama,,,Add a Plot
https://www.imdb.com/title/tt9081378/,Bhool Bhulaiyaa,2015,,Romance,,,Add a Plot
https://www.imdb.com/title/tt0396498/,Ber Pipal,2001,,"Drama, Horror, Mystery",7.3,7,"Prabhakar and Devi love each other but due to their misfortune, their love story doesn't have a happy ending. Years later, when Prabhakar visits Devi's village, an unusual experience is waiting for him."
https://www.imdb.com/title/tt2098630/,Batch No.16,2011,,Action,5.9,37,"Ram and Guru are police officers who have proved themselves time and again of being trustworthy and capable. When an important mission comes up where the prospect of earning a quick buck is too lucrative to pass up, Guru decides to forgo the mission and get his hands on a large sum of money. Ram trying to stop his friend from making a big mistake escapes with the money only to take the police think he betrayed his country. As Ram struggles to prove his innocence and protect his family, Guru is hot and Ram's trail trying to claim what he thinks is rightfully his."
https://www.imdb.com/title/tt3195312/,Between Matina,2013,42 min,"Short, Drama, Thriller",,,"Directed and Story by Pranab Joshi, Script and Screenplay by Susmita Maskey, Casting and Production by Prasanna Gopali, Assistant Direction by Raja Ram Nepal, Direction of photography and Screen play by Tom Kuggler, Cinematography and Camera by Ravi Sayami and Pranab Joshi, Edited by Sushil Neupane and Pranab Joshi. 'Between Matina' is a fictional thriller based in historic city of art and culture Patan. It deals with a story of two young girls aspired to become Living Goddess 'Kumari'. Matina and Kavita are best friends until Kavita gets selected as a 'Kumari' and she becomes a Goddess over the selection and Matina an ordinary girl's life, with shattered dream, takes a twist."
https://www.imdb.com/title/tt8677038/,The Karma,2018,,Action,,,Add a Plot
https://www.imdb.com/title/tt5142718/,Seven Days in Nepal,2017,63 min,Documentary,,,"On the 25th of April, the Bajagain family of Nepal had everything: a house, farm, garden, cattle, and a happy life. But the earthquake that struck just before noon changed everything: the Bajagain family lost it all, even their vegetable garden."
https://www.imdb.com/title/tt6724886/,Antaral,2013,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8979810/,Everest 3 Pass Trek,2018,101 min,"Documentary, Adventure",,,Add a Plot
https://www.imdb.com/title/tt5955818/,Chankhe Shankhe Pankhe,2015,,Comedy,8,6,"The Nepali movie 'Chankhe Shankha Pankhe' was released in theater on September 25, 2015. The movie featuring Sudarshan Thapa in leading role is also produced and directed by himself with producer Santosh Sen Thakuri."
https://www.imdb.com/title/tt0888035/,Krodh,2006,,,,,Add a Plot
https://www.imdb.com/title/tt2923296/,Red Monsoon,2014,88 min,"Drama, Family",7.7,16,Inner city characters of the new Nepali generation struggle in a chaotic Kathmandu Valley society.
https://www.imdb.com/title/tt8359454/,Himmat,2008,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7643854/,Ke Ma Timro Hoina Ra,2016,,Romance,,,Add a Plot
https://www.imdb.com/title/tt5958840/,Hairaan,2017,,Action,,,Add a Plot
https://www.imdb.com/title/tt8673950/,Nai Nabhannu La 5,2018,,"Drama, Romance",7.4,31,Add a Plot
https://www.imdb.com/title/tt6607392/,Mirga Trishna,2012,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8899994/,Blue Kangling,,52 min,Documentary,,,Tibetan Buddhist search for the meaning of death in an unforgiving Himalayan landscape and expose the core of human nature.
https://www.imdb.com/title/tt8212142/,Kohalpur Express,2018,,Comedy,7.6,10,"Kohalpur Express is a story about three women who try their luck with the same. What follows is a series of comical events, misfortunes and coincidences that only adds more misery to their already troubled lives."
https://www.imdb.com/title/tt6624908/,Sambodhan,2015,,Crime,6.7,7,Add a Plot
https://www.imdb.com/title/tt5954644/,Love You Baba,2014,155 min,Drama,7.2,10,Nepali movie 'Love You Baba' is an unique movie in the world - directed by an 8-years-old director. The director win the World Record an being the youngest film director in the world.
https://www.imdb.com/title/tt8778914/,Jai Parshuram,2016,,Action,,,Add a Plot
https://www.imdb.com/title/tt3598818/,Serdhak,2015,73 min,Family,6.7,7,"A young man returns from the city to his village in the remote mountains of Mustang, in the Nepal Himalaya, with ideas to improve the lives of his people, but struggles to reconcile these with the existing realities."
https://www.imdb.com/title/tt3908994/,Suntali,2014,110 min,"Comedy, Drama",7.1,19,"Chinmaya Suberdani, the powerful matriarch of a sleepy village in Nepal, is preparing for her son's wedding when Suntali returns with a menacing foreigner in tow. Suntali befriends the village tailor, rekindles a relationship with Chinmaya's son Sundar, and armed with great resolve and sharp cunning Suntali deftly spins a web of deception, building up her vengeance against Chinmaya by getting the village men to do her bidding. As we find out why Suntali wants revenge, Chinmaya also wises up to Suntali's plot and initiates her own plan to destroy Suntali. Their feud will leave the hearts and minds of half of the village devastated, because only one of them will win."
https://www.imdb.com/title/tt7047084/,Transforming the Present,2015,4 min,"Short, Drama",,,"""There's nothing wrong with you. There's a lot wrong with the world you live in- Chris Colfer""- Transforming the Present"""
https://www.imdb.com/title/tt7870694/,Goodbye Kathmandu,2017,129 min,Drama,,,"The movie is about stories of three people - a repatriate Computer Engineer, an aspiring musician and a school student in love - all torn by conflict between the Maoist opposition party and the Nepal King's government."
https://www.imdb.com/title/tt0300971/,Badal Paree,2001,,,8.8,8,Add a Plot
https://www.imdb.com/title/tt6952626/,The Moon is Bright Tonight,2017,13 min,"Short, Drama",,,"A dead body of a migrant worker arrives in a village of stone workers in southern part of Nepal. TATTINI, his recently wed wife and now widow, plans to escape and use the money from his insurance to start a new life but her father-in-law is determined to stop her from leaving with the insurance money of his dead son."
https://www.imdb.com/title/tt7225256/,Marina,,,Thriller,,,Marina is a upcoming thriller movie having Aaryan Sigdel and Barsha Raut as lead.
https://www.imdb.com/title/tt10021464/,100 Kada 10,2019,,Comedy,,,Add a Plot
https://www.imdb.com/title/tt5093788/,Chunauti,1996,,Action,,,Add a Plot
https://www.imdb.com/title/tt2007973/,Kusume Rumal 2,2010,135 min,"Drama, Romance",6.9,27,Add a Plot
https://www.imdb.com/title/tt4266996/,Pasul Ascultarii,,108 min,"Documentary, Adventure, Drama",,,"In October 2013, Alex Gavan - explorer and alpine climber, who successfully climbed six times an 8,000 meters peak, invited me to participate in an expedition, through Larke La Pass, in Manaslu region, located in the Nepalese Himalayas, together with six other people I didn't know. All of them were successful people in different fields. We were all in search of unusual experiences, willing-fully choosing to test our endurance during our annual holiday. The result is a dramatic, comic and genuine discovery, in which I had the privilege to participate."
https://www.imdb.com/title/tt7745974/,So Flo Floods,2017,80 min,Documentary,,,"Miami Beach is ground zero in the USA for Sea Level Rise (SLR), investing hundreds of millions of dollars to install pumps and other infrastructure to handle ""King Tide"" flooding and fight back the most immediate effects of global warming. But there is a much bigger story to be told of floods in South Florida including ancient--and future--floods. From Lake Okeechobee, to Stuart, to Belle Glade, to the Everglades, So Flo Floods tells the story of these floods and the issues surrounding where the region is going and what it will need to confront if SLR continues as anticipated. Not only is South Florida home to some of the most knowledgeable experts in the world on SLR, but also to many with related expertise that help So Flo Floods paint a picture of South Florida's economic, environmental, and political realities going forward. There are differences of opinion about what's to come and what to do about it-but not that it's here. We interview professors, mayors, writers, historians, engineers, and others and support their stories with archival and current footage, as well as animation and aerial footage captured over the past two years."
https://www.imdb.com/title/tt8227810/,Lahana,2002,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt8734910/,K Yo Maya Ho,2011,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt8467972/,Pachhis Basanta,1989,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5709520/,Phulsiri,2016,30 min,"Short, Drama, Family",7.8,6,"One and a half months after the devastating earthquake reduced an entire village to rubble, and a ten-year-old girl longs for normality. News reaches her that school will re-open in a day and she is understandably overjoyed, but there is a hitch: she must first locate her shoes --- mandatory under new school rules --- in the debris that was once her home."
https://www.imdb.com/title/tt0305406/,Dakshina,1993,,"Drama, Romance",8.3,25,A story about the life of a teacher who always preaches his students to be a good person in life.
https://www.imdb.com/title/tt0316088/,Kanchi,1984,,,7.9,9,Add a Plot
https://www.imdb.com/title/tt6818560/,Dokh,,,Drama,,,"After a few no-gooders from Salley village beat up a boy from a neighbouring village, a long-running feud over a contested forest flares up. With the insurgency at its peak, the rebel commander suggests this dispute be settled through a game of football. In the midst of all this tension a new teacher is appointed to the village school. Will this versatile stranger provide a solution or cause even more trouble?"
https://www.imdb.com/title/tt0304067/,Gaunthali,2001,,,7.1,8,Add a Plot
https://www.imdb.com/title/tt8477144/,Birkhelai Chinchhas,2014,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8524684/,Bansuri,1981,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt8374202/,Kaha Bhetiyela,2008,,Drama,,,Add a Plot
https://www.imdb.com/title/tt10265782/,Green Blood,2013,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt8728132/,Hifajat,2010,,Drama,,,Add a Plot
https://www.imdb.com/title/tt9892234/,Purano Bullet,2019,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7165932/,Tandav,2014,,Action,7.2,5,"When an arms deal on the Nepal India border goes south, a group of traveler's in a border hotel must band together to survive the resulting siege."
https://www.imdb.com/title/tt7683212/,Babu,2019,26 min,"Short, Drama",,,A ten year-old kid tries his best to salvage what is left of his family when his home in Nepal is torn apart by an earthquake.
https://www.imdb.com/title/tt0314926/,Yo Maya Ko Sagar,2001,,,,,Add a Plot
https://www.imdb.com/title/tt8886898/,Jindagani,2000,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6695734/,Love Love Love,2017,,Romance,5,12,Man hopes to get a girlfriend which he loves but he ends up in friend zone.
https://www.imdb.com/title/tt6695976/,Lalteen,2017,,"Action, Drama",5.1,7,Lalteen is a movie that illustrates the criminal activities of gangs and their way of life in the city. Guns and violence are daily rituals of gang members and innocent people are victimised. Lalteen visualises the hardship when involved with criminals and the result is mostly terrible.
https://www.imdb.com/title/tt8180488/,Shiris ko Phool,2012,,Drama,,,Story of a runaway soldier during the World War 2 who is attracted by a girl 16 years younger than him.
https://www.imdb.com/title/tt7058432/,The Human Face,2014,26 min,Talk-Show,,,Add a Plot
https://www.imdb.com/title/tt8502994/,Aadhi Beri,1991,,Romance,,,A love story between an untouchable woman and a high caste Brahmin man.
https://www.imdb.com/title/tt7704424/,King Returns,2017,,Action,,,Add a Plot
https://www.imdb.com/title/tt2298942/,1 Percent,2012,38 min,"Short, Drama",10,7,"2015, illegal and uncontrolled sex-trade is leading to a huge number of HIV infections. Sammy, a decent guy with a decent life is bored while his wife is away. He hesitantly decides to buy sex to kill his boredom. Everything goes well until he realizes that is condom has broken. The only thing that scares him more than possibly being infected with HIV is that he might transfer the disease to his wife. Medical science cannot give him the peace of mind quick enough so he takes it upon himself to find out his and his wife's fate. His hoped journey to HIV negative takes us through the darker side of the holy city, Kathmandu, Nepal, giving viewers a new perspective on fate and decision."
https://www.imdb.com/title/tt8545214/,Karodpati,1997,,"Drama, Romance",6.8,5,Add a Plot
https://www.imdb.com/title/tt6349726/,Project Rockin' High,2016,70 min,Documentary,,,Add a Plot
https://www.imdb.com/title/tt7056376/,A Woman of Merit,2015,5 min,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt8991294/,Bulbul,,109 min,Drama,,,A young mother waiting for her husband to be back for years falls in love with a guy while she looks after her paralyzed father-in-law.
https://www.imdb.com/title/tt9878810/,Jiwan Kanda Ki Phool,2019,,Biography,,,Add a Plot
https://www.imdb.com/title/tt10003806/,Jadugar 2,2019,,Comedy,,,Add a Plot
https://www.imdb.com/title/tt6500014/,Saayad,2012,127 min,Drama,6.9,17,"The movie 'Saayad' is the story of two brothers Yodin (played by Samyam Puri) and Nirag (played by Sunil Rawal). After Yodin was born, their family had earned wealth and their life became more easier so Nirag considers Yodin a luck. Yodin's crush, Sirish, was the sister of Nirag's crush, Samridhi. Yodin's best friend Ved (played by Wilson Bikram Rai) introduced Yodin to drugs. Yodin and Ved's group started taking drugs because of the problems in the family and love lives. Drugs caused them to neglect their study and get involved in gang fights. The story takes a u-turn when Sirish died. It is better to keep from telling, all about how Sirish died and how their lives changed after her death, not to spoil your movie experience in the theatre."
https://www.imdb.com/title/tt5139922/,Tata Bye Bye,2015,130 min,Drama,,,"A banana merchant turned publisher with the help of pen and sword declares a personal war against the system, influenced by malignant corruption."
https://www.imdb.com/title/tt8594998/,Nepal its Business Unusual,2015,,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt2048920/,Untouchable Love,2011,90 min,Documentary,,,Add a Plot
https://www.imdb.com/title/tt4448446/,Zhigrana,2015,125 min,"Horror, Mystery, Thriller",8.2,69,"Christine Summers has been working in an NGO in Nepal for the past four years. Her boss assigns her to do a last mission in Ruku to collect information of the life outside of the cities, before she leaves for the United States. Leaving for the mission with her crew and her guide; they take shelter in a small village called Zhigrana; an area known for a killer on the loose who sacrifices humans in the name of Kaal Panchami, a mythical ghost. When they start to turn against each other regarding a death of a friend and with no one to trust: it is now up to Christine to figure out who the killer is. Is it the ghost of Kaal Panchami or is the truth even stranger than that?"
https://www.imdb.com/title/tt6418032/,Raja,,,Crime,,,"A socially-rooted police procedural, a race-against-time thriller, as well as a portrait of Nepal, a complex society on the edge of a new future."
https://www.imdb.com/title/tt0301835/,Shankar,1997,,,8.3,6,Add a Plot
https://www.imdb.com/title/tt7860162/,Fateko Jutta 2,2018,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt1765714/,Beauty and Brains,2010,84 min,Documentary,,,"Would you enter a beauty contest to prevent abuse being part of your everyday life? Especially if by entering, you could lose your friends, family and education. That was what the third-genders of Nepal were prepared to do."
https://www.imdb.com/title/tt8487960/,Dhanda,2012,,Drama,,,A guy who losses his self esteem while perusing his dream on migrating overseas. He loses his sanity on waking up in the hospital.
https://www.imdb.com/title/tt7476572/,Maya Ko Sansar,2017,,"Short, Mystery, Romance",,,"A police officer, is investigating a missing case of Maya that has only two prime witnesses, Neeta and another one Marco is the prime suspects. With story unfolds the narratives about the events of the fateful night we see the world of illusion a world of Maya; let love defeat the love, let love live forever."
https://www.imdb.com/title/tt7884938/,16 Barse Yoban Salala Bage Jasto,2019,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt5337934/,On the Road with the Red God: Machhendranath,2006,75 min,Documentary,,,Add a Plot
https://www.imdb.com/title/tt1825708/,Challenge,2011,,Action,8.1,7,Add a Plot
https://www.imdb.com/title/tt8761808/,Rhythm,2013,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt0325215/,Daag,2001,140 min,,8.2,5,Add a Plot
https://www.imdb.com/title/tt0314341/,Maan,2002,,,,,Add a Plot
https://www.imdb.com/title/tt6321164/,Bses Slwl I: The Musical Journey,2019,,Biography,,,This film is totally based on the Biography of the artist Bses Slwl I. It shows his struggle from a underground singer/rapper becoming a main stream rapper/singer. During the process there are cerain events which made his progress more delayed.
https://www.imdb.com/title/tt8460814/,Mahamaya,1995,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8915854/,Akaal,2014,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7659822/,Rudane,2018,138 min,"Biography, Drama",,,Based on Nepalese politician Rup Chandra Bista.
https://www.imdb.com/title/tt9623736/,Ainaa Jhyaal Ko Putali,2018,110 min,Drama,,,"For the first time in her life, Bidhya, a meritorious young girl, does not top her class and loses a scholarship to study further in the nearest town. But Bidhya does not give up. She finds out that if a student's writing has been published in a national magazine, there's still a chance of winning money that will help her to study further. With help from her younger brother Basanta, Bidhya submits a poem to a national child magazine. Unbeknownst to her, Bidhya's poem gets published in it. When Basanta gets to know of this news, he strives to find the magazine that he knows will get Bidhya the scholarship, and change their lives forever."
https://www.imdb.com/title/tt6352664/,The Winner,2016,,Thriller,7.4,7,THE WINNER captures the untold stories of Organized Crime and their families as it follows the journey across Australia and Nepal.
https://www.imdb.com/title/tt4303706/,Mystic Mountain,2015,85 min,"Drama, Fantasy, Mystery",6.8,6,The story of a young Tibetan man who must solve the mystery of disappearance of his father's corpse.
https://www.imdb.com/title/tt1867612/,Swor-The Melody of Dreams,2011,,Musical,7.4,7,"A musical family drama that is about a singer. SWOR is all about friendship, relationship with family, aims and life as a whole."
https://www.imdb.com/title/tt10037834/,Mle Kyu,2019,120 min,"Comedy, Drama",,,Add a Plot
https://www.imdb.com/title/tt7091544/,Pardeshi,2015,,"Drama, Family",,,Add a Plot
https://www.imdb.com/title/tt8503108/,Shree Swosthani,1994,,Drama,,,"The first Nepali mythological film based on the epic, Shree Swosthani."
https://www.imdb.com/title/tt2573214/,Nostalgia Musical,2011,4 min,"Short, Drama, Music",7.5,6,Two childhood friends and lovers get separated by time and space but they still feel surrounded by each other all the time. The closeness and the proximity between has nothing to do with distance.
https://www.imdb.com/title/tt1692333/,Gorkha rakshyak,2012,80 min,Action,,,"The martial arts sensation, Shuny Bee, strikes the city of Kathmandu as the Gorkha Protector, to stop the human trafficking of young innocent girls. Although it is a fiction movie, it is based on what is happening in real life situations for a long time in country of Nepal. He pledges to bring an end to this evil vice that has plagued his hometown. His dedication, determination and discipline play an important role to take down the gang lord of the trade market and bring peace and harmony to the city. An action packed drama for human rights with no wires, no animation, and no special effects!"
https://www.imdb.com/title/tt10371222/,Iku the Jungle Man,2008,122 min,Comedy,,,"A small boy got kidnap, taken to the Jungle and asked for ransom from his Family but the Iku (Tarzan) who lives in the jungle save the boy from the kidnappers."
https://www.imdb.com/title/tt9892252/,Khaag,2019,,Drama,,,Add a Plot
https://www.imdb.com/title/tt0303807/,Buhari,2001,,,,,Add a Plot
https://www.imdb.com/title/tt10188844/,Hello Jindagi,,,Drama,,,Add a Plot
https://www.imdb.com/title/tt10304250/,Happy Days,2018,,"Action, Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt10669626/,Chauka Dau,2019,,Comedy,,,Add a Plot
https://www.imdb.com/title/tt2808236/,In Search of a Nation,2015,109 min,"Drama, Family",7.6,12,"2014, according to the United Nations High Commissioner for Refugees there are 51.2 million people forcibly displaced across the world. Among them, 120,000 refugees are from Bhutan."
https://www.imdb.com/title/tt6722986/,Badhshala,2013,100 min,Drama,7.2,22,Badhshala is a story of torture inside an army barrack during maoist insurgency.
https://www.imdb.com/title/tt7868544/,Dipendra Sarkar,,120 min,"Biography, Romance",,,The movie revolves around a forbidden love story or a concealed Massacre Mystery.
https://www.imdb.com/title/tt6897032/,Aadha Love,2017,,"Adventure, Drama",7.6,5,People show how love can betrayed and turning your true love to half love.
https://www.imdb.com/title/tt5512430/,Langtang,2015,52 min,"Documentary, Adventure, Sport",6.6,5,"Langtang is an ode to life, a tribute to hope and a search for new horizons."
https://www.imdb.com/title/tt8682226/,Chhodi Gaye Paap Lagla,2010,,Romance,,,Add a Plot
https://www.imdb.com/title/tt5895236/,Wasfia,2016,,"Documentary, Short",,,"Wasfia Nazreen doesn't just climb for the thrill; she climbs for a cause. The first Bangladeshi to scale the Seven Summits, Wasfia has made it her purpose to brave these climbs for the sake of something larger - for the women of Bangladesh."
https://www.imdb.com/title/tt7076568/,Counterpart,2017,,"Short, Thriller",,,A boy witnesses strange activities occurring in his house.
https://www.imdb.com/title/tt7039448/,Khai O Mheetheba,2017,160 min,Drama,,,Add a Plot
https://www.imdb.com/title/tt9892220/,Cops,2019,,Drama,,,Add a Plot
https://www.imdb.com/title/tt3821390/,Journey to Yarsa,2011,56 min,Documentary,5.6,5,"To pay their debts, a family makes a treacherous journey on Himalayas to pick yarsagumba, a highly valued fungus-larvae used in Chinese medicine."
https://www.imdb.com/title/tt8878780/,Rahadani,2016,124 min,Drama,,,"The story of thousands of youth who goes to golf countries and Malaysia whereas that youth is not other than from least developed country Nepal, furthermore, characterize the cause and reason for foreign employment."
https://www.imdb.com/title/tt8680150/,Deepak Bajracharya: Man Magan,2018,5 min,"Short, Music",,,"Man Magan is a reflection of the culture, tradition and heritage of Nepal."
https://www.imdb.com/title/tt3143526/,Pratibimba,2013,28 min,"Short, Drama, Romance",,,"PRATIBIMBA Every person in this world has dreams and aspirations that they want to fulfill. Pratibimba is the story of Nikhil, who like any one of us has dreams and aspirations and lives his life to see it come true. He longs to meet a person who sees life the way he does and understands him. Life has enough obstacles and is not easy for us to live and new struggles come upon us, however we overcome them and forge on. Unlike us normal people, Nikhil has a handicap and cannot see the world like we do. He sees the goodness of the soul as compared to the superficial things that we normal people dwell on. This is a romantic story of how all his life Nikhil searched for his destiny and finds it one day."
https://www.imdb.com/title/tt2514384/,Bansulli,2012,15 min,"Short, Drama",6.7,11,"A journey of hopes and desires, against the social stigma that still prevails in Nepal."
https://www.imdb.com/title/tt8273182/,Lamphoo,2018,,Drama,,,Add a Plot
https://www.imdb.com/title/tt0301471/,Jeevan Saathi,2001,,,8.6,5,Add a Plot
https://www.imdb.com/title/tt8665904/,Kahi Katai,2018,,Family,,,Add a Plot
https://www.imdb.com/title/tt6525346/,Madhu Malati,2017,,Romance,,,Add a Plot
https://www.imdb.com/title/tt10930058/,Tulashi,2019,,Drama,,,Story revolves around Tulashi and Shivam which are the main characters and dispute among high caste and low cast communities and relation between the people in a society seen in Nepal.
https://www.imdb.com/title/tt6450916/,Aavash,2015,132 min,"Drama, Romance",7.8,8,"A man after heavy depressing breakup he starts to fall for two girls, he has to choose among them but who'll it choose between them? ."
https://www.imdb.com/title/tt10240904/,Superhit,2016,121 min,Thriller,,,Add a Plot
https://www.imdb.com/title/tt0304376/,Manai Ta Ho,2001,,,,,Add a Plot
https://www.imdb.com/title/tt8349140/,Santan,1989,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8269162/,Sushant Pradhan,2014,15 min,"Reality-TV, Sport",,,Add a Plot
https://www.imdb.com/title/tt2573048/,"Conserving World Heritage Site, Patan Durbar Square",2005,17 min,"Documentary, Short",7.5,6,The beauty of the UNESCO World Heritage Site Patan Durbar Square is in jeopardy as the new urban buildings tend to take away the art and the beauty of the place. UNESCO comes up with some solution and ITFPA tries to implement through documentary.
https://www.imdb.com/title/tt8687828/,Nepal's Mega Cinestar,2019,60 min,Reality-TV,,,"Nepal's Mega Cinestar Rise through the millions is a Television Base reality show with the idea of finding raw talent all over Nepal and compete them. Funding will be done via audition and we have outreach of 7 best places in Nepal including Kathmandu and Pokhara. Nepal's Mega Cinestar specially look for the people who has talent on screen or people who are talent on screen task, such as acting, dancing, ramp walk and modeling. After finding the talent we will compete them to the nationwide talents who had been selected from all over Nepal. The approximate length of this program will be 27 episodes and each episode will be 60 minutes long. There will be multiple selection round conducted by judges and each contestant will have to pass each round in order to win the competition."
https://www.imdb.com/title/tt6634928/,Utsav,2014,,Drama,7.3,7,Singers original songs get stolen so his friends try to credit him.
https://www.imdb.com/title/tt6109848/,Save Gangamaya,2016,88 min,"Documentary, Biography, Crime",,,A mum the world's mums can be proud of: Nepal's Gangamaya Adhikari has been fighting relentlessly for justice for her murdered teenage son over ten years now.
https://www.imdb.com/title/tt0342015/,Aago,2000,,,6.2,8,Add a Plot
https://www.imdb.com/title/tt9668540/,Supermonk,2018,18 min,"Short, Adventure",,,"The journey of an eleven years old monk, who finds his way of applying the Buddha's teachings of compassion and joy in an unconventional way"
https://www.imdb.com/title/tt3172496/,Maynati: Poetry Against Modern Day Slavery,,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt2543844/,Take the Lead,2009,,"Short, Drama",,,A school science teacher lost his child from carbon-monoxide poisoning. He now fights to save the environment.
https://www.imdb.com/title/tt3177032/,Kathabhitra ka Kathaharo,2009,,Documentary,,,Reaching Across Borders Project on HIV/AIDS and migration in West Nepal.
https://www.imdb.com/title/tt10071608/,Chhintang 2036 B.S.,2019,17 min,"Documentary, Short, History",,,"In the year 2036 B.S (1979 A.D), 16 people from Chhintang, a remote village in eastern Nepal were killed. At the time, Nepal was a monarch, and a party less Panchayat system of government prevailed. Any kind of resistance against the government was subject to harsh treatment - the Chhintang incident being an example. Today, almost 40 years later, the story needs to be retold - we no longer live under the Panchayat System and Aawaaj believes the state should recognize the resistance of these 16. Grant them the status of 'National Martyrs'."
https://www.imdb.com/title/tt2713276/,Duplicity,2010,,Short,,,Duplicity is the story of a regular office guy who has a hard time making peace with himself. The film is more about images and allegory than about real life situations. It is primarily based on a short sequence of grotesque events that take place in a surreal world.
https://www.imdb.com/title/tt6280372/,Thaha Chaina,2005,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt0304469/,Nepal Pyaro Chha,2001,,,8.1,19,Add a Plot
